,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
793,1547177,hey Dick_Tracy Dick_Tracy,hey Dick_Tracy Dick_Tracy,,,missing CA terminator,eng,3,3,106,Sprott,co n:prop n:prop,SI,Sam,Child,,,,,,,Eng-NA,2,51,3079,-2147483648,6556
794,1547178,are you gonna make a seal squid too QU,be you go make a seal squid too QU,,,question,eng,12,9,144,Sprott,cop pro:per part v det:art n n adv n:prop,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
795,1547179,xxx xxx I'll wash them,I wash them,,,missing CA terminator,eng,4,5,133,Sprott,pro:sub v pro:obj,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
796,1547182,it is,it be dirt,,,missing CA terminator,eng,6,2,105,Sprott,pro:per cop adj,MT,Theo's_Mom,Mother,,,,,,,Eng-NA,2,51,3105,-2147483648,6555
797,1547184,HE,HE,,,question,eng,1,1,146,Sprott,n:prop,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
798,1547186,,no,,,missing CA terminator,eng,1,0,164,Sprott,co,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6551
799,1547190,I'll wash them,I wash them,,,missing CA terminator,eng,4,3,134,Sprott,pro:sub v pro:obj,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
800,1547192,want me to put this up here,want me to put this up here,,,question,eng,8,7,107,Sprott,v pro:obj inf v pro:dem prep n,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
801,1547193,no,no,,,missing CA terminator,eng,1,1,145,Sprott,co,QU,Mike,Child,,,,,,,Eng-NA,2,51,3091,-2147483648,6552
802,1547194,xxx string xxx you are not going to do that,string you be not go to do that,,,question,eng,10,10,106,Sprott,v pro:per aux neg part inf v pro:dem,MT,Theo's_Mom,Mother,,,,,,,Eng-NA,2,51,3105,-2147483648,6555
803,1547197,HE,HE,,,question,eng,1,1,147,Sprott,n:prop,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
804,1547200,all clean,all clean,,,missing CA terminator,eng,2,2,135,Sprott,adv adj,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
805,1547202,what are you gonna make,what be you go make,,,question,eng,8,5,146,Sprott,pro:int aux pro:per part v,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
806,1547206,here it,here it go,,,imperative_emphatic,eng,4,2,107,Sprott,adv pro:per v,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
807,1547207,no it's fine right there,no it fine right there,,,missing CA terminator,eng,6,5,108,Sprott,co pro:per adv adv adv,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
808,1547210,HE,HE,,,question,eng,1,1,148,Sprott,n:prop,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
809,1547213,let's clean J off,let clean J off,,,imperative_emphatic,eng,5,4,136,Sprott,v v n:prop adv,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6553
810,1547216,I'm gonna make a,I go make a octopus,,,missing CA terminator,eng,8,4,147,Sprott,pro:sub part v det:art n,QU,Mike,Child,,,,,,,Eng-NA,2,51,3091,-2147483648,6552
811,1547219,I got xxx,I get marble,,,missing CA terminator,eng,5,3,108,Sprott,pro:sub v n,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
812,1547220,okay,okay,,,missing CA terminator,eng,1,1,109,Sprott,co,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
813,1547222,guys,guy,,,question,eng,2,1,149,Sprott,n,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
814,1547227,oh,oh,,,missing CA terminator,eng,1,1,148,Sprott,co,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
815,1547230,hey you wanna,hey you want,,,trail off,eng,4,3,150,Sprott,co pro:per v,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
816,1547232,here's here's the Dick_Tracy hat,here here the Dick_Tracy hat,,,missing CA terminator,eng,7,5,110,Sprott,pro:exist pro:exist det:art n:prop n,SI,Sam,Child,,,,,,,Eng-NA,2,51,3079,-2147483648,6556
817,1547233,do you have marbles,do you have marble,,,question,eng,5,4,109,Sprott,mod pro:per v n,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
818,1547238,huh xxx xxx xxx,huh,,,missing CA terminator,eng,1,4,137,Sprott,co,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
819,1547240,um guys,guy,,,question,eng,2,2,151,Sprott,n,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
820,1547244,I don't have,I do have any,,,missing CA terminator,eng,5,3,110,Sprott,pro:sub mod v qn,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
821,1547245,but if you wanna put it right here you can,but if you want put it right here you can,,,missing CA terminator,eng,12,10,111,Sprott,conj conj pro:per v v pro:per adv adv pro:per mod,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
822,1547246,are you going to put together ones QU,be you go to put together those one QU,,,question,eng,13,8,149,Sprott,cop pro:per part inf v adv pro:dem n n:prop,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
823,1547247,I'm going out to dinner,I go out to dinner,,,missing CA terminator,eng,7,5,152,Sprott,pro:sub part adv prep n,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
824,1547248,oh you're not xxx xxx clean,oh you not clean,,,missing CA terminator,eng,5,6,138,Sprott,co pro:per neg adj,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
825,1547256,why,why,,,question,eng,1,1,111,Sprott,pro:rel,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
826,1547257,you know sister,you know sister,,,question,eng,3,3,153,Sprott,pro:per v n,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
827,1547258,okay,okay,,,missing CA terminator,eng,1,1,112,Sprott,co,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
828,1547259,are you gonna start putting those together,be you go start put those together,,,question,eng,11,7,150,Sprott,cop pro:per part v part pro:dem adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
829,1547266,baby poop,baby poop,,,missing CA terminator,eng,2,2,139,Sprott,n n,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
830,1547268,I see a little purple one right over there xxx,I see a little purple one right over there,,,missing CA terminator,eng,9,10,112,Sprott,pro:sub v det:art adj n det:num n prep n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
831,1547269,I'm gonna put my feet right here,I go put my foot right here,,,missing CA terminator,eng,12,7,113,Sprott,pro:sub part v det:poss n adv adv,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
832,1547270,your mother is at school cleaning,your mother be at school clean,,,question,eng,8,6,154,Sprott,det:poss n aux prep n part,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
833,1547271,hey look at,hey look at this,,,imperative_emphatic,eng,4,3,151,Sprott,co v prep pro:dem,ER,Ralph,Child,,,,,,,Eng-NA,2,51,3083,-2147483648,6552
834,1547276,where the baby poop,where be the baby poop,,,question,eng,7,4,140,Sprott,pro:int cop det:art n n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6553
835,1547279,wanna play with it,want play with it,,,question,eng,5,4,114,Sprott,v v prep pro:per,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
836,1547280,it's not a,it not a marble,,,missing CA terminator,eng,5,3,113,Sprott,pro:per neg det:art n,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
837,1547282,excuse me look at this,excuse me look at this,,,missing CA terminator,eng,5,5,152,Sprott,v pro:obj v prep pro:dem,ER,Ralph,Child,,,,,,,Eng-NA,2,51,3083,-2147483648,6552
838,1547283,and um the baby and um I needta take to school okay,and the baby and I need take to school okay,,,question,eng,11,12,155,Sprott,coord det:art n coord pro:sub v v prep n adj,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
839,1547288,do they go,do they go upstairs,,,question,eng,4,3,141,Sprott,mod pro:sub v adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
840,1547292,it's not a,it not a marble,,,question,eng,5,3,114,Sprott,pro:per neg det:art n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
841,1547294,oh I don't,oh I do,,,interruption,eng,4,3,115,Sprott,co pro:sub mod,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
842,1547295,excuse,excuse me,,,missing CA terminator,eng,2,1,153,Sprott,v pro:obj,ER,Ralph,Child,,,,,,,Eng-NA,2,51,3083,-2147483648,6552
843,1547296,um where's my daddy,where my daddy,,,question,eng,4,4,156,Sprott,pro:rel det:poss n,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
844,1547301,or do they go,or do they go downstairs,,,missing CA terminator,eng,5,4,142,Sprott,coord mod pro:sub v adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
845,1547304,I'm gonna play with you for a little while,I go play with you for a little while,,,missing CA terminator,eng,12,9,116,Sprott,pro:sub part v prep pro:per prep det:art adj n,SI,Sam,Child,,,,,,,Eng-NA,2,51,3079,-2147483648,6556
846,1547305,oh you're,oh you right,,,question,eng,4,2,115,Sprott,co pro:per co,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
847,1547306,did you make that,do you make that,,,question,eng,5,4,154,Sprott,mod pro:per v pro:dem,TA,None,Teacher,,,,,,,Eng-NA,2,51,3086,-2147483648,6552
848,1547308,he is still,he be still here,,,missing CA terminator,eng,5,3,157,Sprott,pro:sub cop adv adv,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
849,1547312,upstairs,upstairs,,,missing CA terminator,eng,1,1,143,Sprott,adv,TP,Tommy,Child,,,,,,,Eng-NA,2,51,3074,-2147483648,6553
850,1547316,oh you're not gonna wait for a snack,oh you not go wait for a snack,,,trail off question,eng,11,8,117,Sprott,co pro:per neg part v prep det:art n,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
851,1547317,it's a,it a bead,,,missing CA terminator,eng,4,2,116,Sprott,pro:per det:art n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
852,1547318,now you stay upstairs and I'll go down,now you stay upstairs and I go down,,,missing CA terminator,eng,9,8,158,Sprott,adv pro:per v adv coord pro:sub v adv,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
853,1547321,yeah,yeah,,,missing CA terminator,eng,1,1,155,Sprott,co,ER,Ralph,Child,,,,,,,Eng-NA,2,51,3083,-2147483648,6552
854,1547324,upstairs,upstairs,,,question,eng,1,1,144,Sprott,adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
855,1547326,wanna put on the hat,want put on the hat,,,question,eng,7,5,118,Sprott,v part prep det:art n,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
856,1547328,xxx a green one by JE,a green one by JE,,,missing CA terminator,eng,5,6,117,Sprott,det:art n pro:indef prep n:prop,TM,Theo,Child,,,,,,,Eng-NA,2,51,3095,-2147483648,6555
857,1547331,daddy,daddy,,,imperative_emphatic,eng,1,1,159,Sprott,n,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
858,1547332,I wanna go go xxx up,I want go up,,,missing CA terminator,eng,5,6,145,Sprott,pro:sub v v adv,TP,Tommy,Child,,,,,,,Eng-NA,2,51,3074,-2147483648,6553
859,1547335,know what I'm going to make today,know what I go to make today,,,question,eng,9,7,156,Sprott,v pro:int pro:sub part inf v adv:tem,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
860,1547337,oh the hat,oh the hat,,,question,eng,3,3,119,Sprott,co det:art n,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
861,1547338,now he's upstairs upstairs here,now he upstairs upstairs here,,,missing CA terminator,eng,6,5,160,Sprott,adv pro:sub adv adv adv,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
862,1547340,you're right it's a bead,you right it a bead,,,missing CA terminator,eng,7,5,118,Sprott,pro:per adj pro:per det:art n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
863,1547346,what,what,,,missing CA terminator,eng,1,1,157,Sprott,pro:int,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
864,1547347,oh I don't think you can reach,oh I do think you can reach,,,missing CA terminator,eng,8,7,146,Sprott,co pro:sub mod v pro:per mod v,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
865,1547348,but um want your daddy to take you to school,but want your daddy to take you to school,,,question,eng,9,10,161,Sprott,conj v det:poss n inf v pro:per prep n,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
866,1547349,yes the the hat that SI took it,yes the hat that SI take it,,,missing CA terminator,eng,8,8,120,Sprott,co det:art n pro:rel n:prop v pro:per,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
867,1547350,it's colored a bit like a marble but it is not,it color a bit like a marble but it be not round,,,missing CA terminator,eng,15,11,119,Sprott,pro:per part det:art n prep det:art n conj pro:per cop neg adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
868,1547357,um I think uh raisin bagels,I think raisin bagel,,,missing CA terminator,eng,5,6,158,Sprott,pro:sub v n n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
869,1547359,wanna wear it,want wear it,,,question,eng,4,3,121,Sprott,v v pro:per,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
870,1547360,can you reach those LA,can you reach those LA,,,question,eng,5,5,147,Sprott,mod pro:per v det:dem n:prop,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
871,1547362,mama,mama,,,missing CA terminator,eng,1,1,162,Sprott,n,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
872,1547364,raisin bagels,raisin bagel,,,question,eng,3,2,159,Sprott,n n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
873,1547367,I wonder where that,I wonder where that go,,,missing CA terminator,eng,6,4,120,Sprott,pro:sub v pro:int pro:dem v,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
874,1547371,do I wanna wear it,do I want wear it,,,question,eng,6,5,122,Sprott,mod pro:sub v v pro:per,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
875,1547372,sure,sure,,,missing CA terminator,eng,1,1,148,Sprott,adj,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6553
876,1547374,what are you making NI,what be you make NI,,,question,eng,7,5,160,Sprott,pro:int aux pro:per part n:prop,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
877,1547375,okay let's go,okay let go,,,missing CA terminator,eng,4,3,163,Sprott,co v v,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
878,1547378,maybe xxx in the big basket,maybe in the big basket,,,missing CA terminator,eng,5,6,121,Sprott,adv prep det:art adj n,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
879,1547382,mhm but if you don't wanna wear it you can't,mhm but if you do want wear it you can,,,missing CA terminator,eng,13,10,123,Sprott,co conj conj pro:per mod v v pro:per pro:per mod,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
880,1547384,thanks,thanks,,,missing CA terminator,eng,1,1,149,Sprott,co,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
881,1547385,looks like you're making,look like you make,,,missing CA terminator,eng,7,4,161,Sprott,v conj pro:per part,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
882,1547388,mama mama ah mom wait for me,mama mama ah mom wait for me,,,imperative_emphatic,eng,7,7,164,Sprott,n n co n v prep pro:obj,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
883,1547392,maybe or maybe it goes in that somewhere,maybe so or maybe it go in that closet somewhere,,,missing CA terminator,eng,11,8,122,Sprott,adv conj coord adv pro:per v adv det:dem n adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
884,1547395,a octopus seal squid,a octopus seal squid,,,missing CA terminator,eng,4,4,162,Sprott,det:art n n n,NI,Nathan,Child,,,,,,,Eng-NA,2,51,3093,-2147483648,6552
885,1547396,here's some more,here some more,,,missing CA terminator,eng,4,3,150,Sprott,pro:exist qn pro:indef,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
886,1547397,okay,okay,,,question,eng,1,1,124,Sprott,co,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
887,1547401,now you have a nice day at school,now you have a nice day at school,,,declarative,eng,8,8,165,Sprott,adv pro:per v det:art adj n prep n,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
888,1547403,an octopus seal squid,a octopus seal squid,,,question,eng,4,4,163,Sprott,det:art n n n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
889,1547404,there is a basket that says small beads on it,there be a basket that say small bead on it,,,missing CA terminator,eng,13,10,123,Sprott,pro:exist cop det:art n pro:rel v adj n prep pro:per,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
890,1547408,and what about ones TP,and what about these one TP,,,question,eng,7,5,151,Sprott,coord pro:int prep det:dem n n:prop,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
891,1547409,wanna wear it,want wear it,,,question,eng,4,3,125,Sprott,v v pro:per,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
892,1547412,I'm gonna make xxx xxx,I go make,,,missing CA terminator,eng,6,5,164,Sprott,pro:sub part v,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
893,1547414,now don't you cry,now do you cry,,,missing CA terminator,eng,5,4,166,Sprott,adv mod pro:per v,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
894,1547415,beads,little bead,,,missing CA terminator,eng,3,1,124,Sprott,adj n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
895,1547419,these ones go downstairs,these one go downstairs,,,question,eng,5,4,152,Sprott,pro:dem n v adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
896,1547421,or you don't,or you do,,,interruption,eng,4,3,126,Sprott,coord pro:per mod,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
897,1547424,can I have some wood,can I have some wood,,,question,eng,5,5,165,Sprott,mod pro:sub v qn n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
898,1547425,xxx falling down falling down,fall down fall down,,,missing CA terminator,eng,6,5,125,Sprott,part adv part adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
899,1547426,you cry,you cry,,,question,eng,2,2,167,Sprott,pro:per v,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
900,1547429,I guess so,I guess so,,,missing CA terminator,eng,3,3,153,Sprott,pro:sub n adv,TP,Tommy,Child,,,,,,,Eng-NA,2,51,3074,-2147483648,6553
901,1547432,I do,I do,,,missing CA terminator,eng,2,2,127,Sprott,pro:sub v,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
902,1547436,can I have some wood,can I have some wood,,,missing CA terminator,eng,5,5,166,Sprott,mod pro:sub v qn n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
903,1547437,stay with me,stay with me,,,missing CA terminator,eng,3,3,168,Sprott,v prep pro:obj,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
904,1547438,h these beads are falling down,oh these bead be fall down,,,missing CA terminator,eng,9,6,126,Sprott,co pro:dem n aux part adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
905,1547440,no,no,,,missing CA terminator,eng,1,1,154,Sprott,co,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
906,1547444,wanna do it,want do it,,,question,eng,4,3,128,Sprott,v v pro:per,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
907,1547447,no these go,no these go upstairs,,,missing CA terminator,eng,4,3,155,Sprott,co pro:dem v adv,TP,Tommy,Child,,,,,,,Eng-NA,2,51,3074,-2147483648,6553
908,1547449,look it's broken on this side,look it break on this side,,,question,eng,8,6,167,Sprott,v pro:per part prep det:dem n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
909,1547450,okay,okay,,,missing CA terminator,eng,1,1,169,Sprott,co,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
910,1547452,a lot of marbles,a lot of marble,,,missing CA terminator,eng,5,4,127,Sprott,det:art n prep n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
911,1547453,it looks very weird,it look very weird,,,missing CA terminator,eng,5,4,129,Sprott,pro:per v adv adj,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
912,1547457,these go upstairs,these go upstairs too,,,question,eng,4,3,156,Sprott,pro:dem v adv adv,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
913,1547458,but know what you know what my brother gots a lot of little cars for you,but know what you know what my brother get a lot of little car for you,,,missing CA terminator,eng,18,16,170,Sprott,conj v pro:int pro:per v pro:int det:poss n v det:art n prep adj n prep pro:per,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
914,1547461,there is some right here,there be some more right here,,,missing CA terminator,eng,7,5,128,Sprott,pro:exist cop qn pro:indef adv adv,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
915,1547462,hm did someone sit on it,hm do someone sit on it,,,question,eng,7,6,168,Sprott,co v pro:indef v prep pro:per,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
916,1547465,it looks really weird,it look really weird,,,question,eng,5,4,130,Sprott,pro:per v adv adj,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
917,1547467,these go in this pan,these go in this pan,,,question,eng,5,5,157,Sprott,pro:dem v prep det:dem n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
918,1547470,here,here,,,missing CA terminator,eng,1,1,129,Sprott,adv,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
919,1547472,oh it won't work,oh it will work,,,missing CA terminator,eng,5,4,169,Sprott,co pro:per mod v,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6552
920,1547473,yeah look it,yeah look it,,,imperative_emphatic,eng,3,3,171,Sprott,co v pro:per,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
921,1547475,yep,yep,,,missing CA terminator,eng,1,1,131,Sprott,co,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
922,1547479,these go in this pan,these go in this pan,,,question,eng,5,5,158,Sprott,pro:dem v prep det:dem n,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6553
923,1547480,thirty four thirty five thirty six thirty seven,thirty four thirty five thirty six thirty seven,,,missing CA terminator,eng,8,8,130,Sprott,det:num det:num det:num det:num det:num det:num det:num det:num,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
924,1547483,want me to take it off now,want me to take it off now,,,question,eng,7,7,132,Sprott,v pro:obj inf v pro:per adv adv,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
925,1547485,all these little cars here,all these little car here,,,missing CA terminator,eng,6,5,172,Sprott,qn det:dem adj n adv,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
926,1547486,can I get some wood,can I get some wood,,,question,eng,5,5,170,Sprott,mod pro:sub v qn n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
927,1547490,no they goes upstairs,no they go upstairs,,,missing CA terminator,eng,5,4,159,Sprott,co pro:sub v adv,TP,Tommy,Child,,,,,,,Eng-NA,2,51,3074,-2147483648,6553
928,1547493,fifty fifty one,fifty fifty one,,,missing CA terminator,eng,3,3,131,Sprott,det:num det:num det:num,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
929,1547496,may I,may I,,,question,eng,2,2,171,Sprott,mod pro:sub,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
930,1547497,I don't know,I do know,,,missing CA terminator,eng,4,3,133,Sprott,pro:sub mod v,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
931,1547499,where's Batman baby gone,where Batman baby go,,,missing CA terminator,eng,6,4,160,Sprott,pro:int n:prop n part,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6553
932,1547500,one two three four five six seven,one two three four five six seven,,,imperative_emphatic,eng,7,7,173,Sprott,det:num det:num det:num det:num det:num det:num det:num,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
933,1547503,I want some blocks,I want some block,,,missing CA terminator,eng,5,4,172,Sprott,pro:sub v qn n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
934,1547507,what do you think,what do you think,,,question,eng,4,4,134,Sprott,pro:int mod pro:per v,RS,Richard,Investigator,,,,,,,Eng-NA,2,51,3088,-2147483648,6556
935,1547509,here's some,here some more,,,missing CA terminator,eng,4,2,132,Sprott,pro:exist qn pro:indef,JE,Jack,Child,,,,,,,Eng-NA,2,51,3081,-2147483648,6555
936,1547510,yeah,yeah,,,imperative_emphatic,eng,1,1,174,Sprott,co,HE,Helen,Child,,,,,,,Eng-NA,2,51,3092,-2147483648,6554
937,1547511,where's Batman,where Batman,,,question,eng,3,2,161,Sprott,pro:int n:prop,JS,Julie,Child,,,,,,,Eng-NA,2,51,3077,-2147483648,6553
938,1547515,I want some blocks,I want some block,,,missing CA terminator,eng,5,4,173,Sprott,pro:sub v qn n,LA,Lana,Child,,,,,,,Eng-NA,2,51,3082,-2147483648,6552
939,1547517,I wanna take it off okay,I want take it off okay,,,question,eng,7,6,135,Sprott,pro:sub v v pro:per adv adj,AM,Amy,Child,,,,,,,Eng-NA,2,51,3098,-2147483648,6556
940,1547518,xxx three do you want more,three do you want more,,,question,eng,5,6,175,Sprott,det:num mod pro:per v adv,KE,Karen,Child,,,,,,,Eng-NA,2,51,3094,-2147483648,6554
941,1547520,fifty two fifty three four,fifty two fifty three fifty four,,,missing CA terminator,eng,6,5,133,Sprott,det:num det:num det:num det:num det:num det:num,JF,John,Teacher,,,,,,,Eng-NA,2,51,3080,-2147483648,6555
